"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"45",646961,"/api/v1.1/game/646961/feed/live","R","2021","2021-05-08T00:05:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-646961-2021-05-07","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,1,3,".250",1960,"St. Paul Saints","/api/v1/teams/1960",4,TRUE,FALSE,1,3,1,".750",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/646961/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",649804,"/api/v1.1/game/649804/feed/live","R","2021","2021-05-08T00:08:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-649804-2021-05-07","2021","night",9,FALSE,120,5,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,2,2,".500",484,"Indianapolis Indians","/api/v1/teams/484",4,TRUE,FALSE,1,2,2,".500",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/649804/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",647451,"/api/v1.1/game/647451/feed/live","R","2021","2021-05-08T00:10:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-647451-2021-05-07","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,1,4,0,"1.000",234,"Durham Bulls","/api/v1/teams/234",5,FALSE,FALSE,1,0,4,".000",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647451/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",644998,"/api/v1.1/game/644998/feed/live","R","2021","2021-05-08T00:35:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-644998-2021-05-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,2,0,"1.000",2310,"Reno Aces","/api/v1/teams/2310",7,FALSE,FALSE,1,0,2,".000",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/644998/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",646040,"/api/v1.1/game/646040/feed/live","R","2021","2021-05-08T00:35:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-646040-2021-05-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,1,2,0,"1.000",5434,"Sugar Land Skeeters","/api/v1/teams/5434",3,FALSE,FALSE,1,0,2,".000",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/646040/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",645731,"/api/v1.1/game/645731/feed/live","R","2021","2021-05-08T02:05:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-645731-2021-05-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,2,0,"1.000",105,"Sacramento River Cats","/api/v1/teams/105",4,FALSE,FALSE,1,0,2,".000",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645731/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",644659,"/api/v1.1/game/644659/feed/live","R","2021","2021-05-08T02:05:00Z","2021-05-07",FALSE,1,TRUE,"N","Y","N","44-644659-2021-05-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,1,1,".500",4904,"El Paso Chihuahuas","/api/v1/teams/4904",8,TRUE,FALSE,1,1,1,".500",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644659/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",646183,"/api/v1.1/game/646183/feed/live","R","2021","2021-05-08T21:05:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-646183-2021-05-08","2021","night",9,FALSE,120,5,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,3,2,".600",556,"Nashville Sounds","/api/v1/teams/556",1,FALSE,FALSE,1,2,3,".400",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646183/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",650288,"/api/v1.1/game/650288/feed/live","R","2021","2021-05-08T22:30:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-650288-2021-05-08","2021","night",9,FALSE,NA,6,5,"Regular Season","S","N","Normal Game","in Trenton, NJ","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,2,3,".400",533,"Worcester Red Sox","/api/v1/teams/533",6,FALSE,FALSE,1,3,2,".600",422,"Buffalo Bisons","/api/v1/teams/422",2842,"Trenton Thunder Ballpark","/api/v1/venues/2842","/api/v1/game/650288/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",646323,"/api/v1.1/game/646323/feed/live","R","2021","2021-05-08T22:35:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-646323-2021-05-08","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,4,1,".800",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2,FALSE,FALSE,1,1,4,".200",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646323/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",647782,"/api/v1.1/game/647782/feed/live","R","2021","2021-05-08T22:35:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-647782-2021-05-08","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,2,3,".400",568,"Norfolk Tides","/api/v1/teams/568",4,FALSE,FALSE,1,3,2,".600",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"121 Financial Ballpark","/api/v1/venues/2852","/api/v1/game/647782/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",647677,"/api/v1.1/game/647677/feed/live","R","2021","2021-05-08T22:35:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-647677-2021-05-08","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,1,4,".200",534,"Rochester Red Wings","/api/v1/teams/534",7,TRUE,FALSE,1,4,1,".800",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/647677/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",647477,"/api/v1.1/game/647477/feed/live","R","2021","2021-05-08T23:00:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-647477-2021-05-08","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,4,1,".800",445,"Columbus Clippers","/api/v1/teams/445",3,FALSE,FALSE,1,1,4,".200",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/647477/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",650230,"/api/v1.1/game/650230/feed/live","R","2021","2021-05-08T23:04:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-650230-2021-05-08","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,4,1,".800",431,"Gwinnett Stripers","/api/v1/teams/431",3,FALSE,FALSE,1,1,4,".200",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650230/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",647436,"/api/v1.1/game/647436/feed/live","R","2021","2021-05-08T23:15:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-647436-2021-05-08","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",15,TRUE,FALSE,1,5,0,"1.000",234,"Durham Bulls","/api/v1/teams/234",3,FALSE,FALSE,1,0,5,".000",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647436/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",645203,"/api/v1.1/game/645203/feed/live","R","2021","2021-05-09T00:05:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-645203-2021-05-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,1,0,3,".000",238,"Oklahoma City Dodgers","/api/v1/teams/238",6,TRUE,FALSE,1,3,0,"1.000",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/645203/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",646963,"/api/v1.1/game/646963/feed/live","R","2021","2021-05-09T00:05:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-646963-2021-05-08","2021","night",9,FALSE,NA,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,2,3,".400",1960,"St. Paul Saints","/api/v1/teams/1960",2,FALSE,FALSE,1,3,2,".600",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/646963/content",NA,NA,NA,NA,NA,"2021-05-09T17:05:00Z","2021-05-09",NA,NA
"62",644657,"/api/v1.1/game/644657/feed/live","R","2021","2021-05-09T00:05:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-644657-2021-05-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,1,2,".333",4904,"El Paso Chihuahuas","/api/v1/teams/4904",9,TRUE,FALSE,1,2,1,".667",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644657/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",644999,"/api/v1.1/game/644999/feed/live","R","2021","2021-05-09T00:35:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-644999-2021-05-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,3,0,"1.000",2310,"Reno Aces","/api/v1/teams/2310",5,FALSE,FALSE,1,0,3,".000",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/644999/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",646020,"/api/v1.1/game/646020/feed/live","R","2021","2021-05-09T00:35:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-646020-2021-05-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",15,TRUE,FALSE,1,3,0,"1.000",5434,"Sugar Land Skeeters","/api/v1/teams/5434",1,FALSE,FALSE,1,0,3,".000",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/646020/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",645730,"/api/v1.1/game/645730/feed/live","R","2021","2021-05-09T02:05:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-645730-2021-05-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",10,FALSE,FALSE,1,2,1,".667",105,"Sacramento River Cats","/api/v1/teams/105",11,TRUE,FALSE,1,1,2,".333",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645730/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",649803,"/api/v1.1/game/649803/feed/live","R","2021","2021-05-09T00:08:00Z","2021-08-04",NA,1,TRUE,"N","Y","N","44-649803-2021-05-08","2021","night",7,FALSE,NA,6,5,"Regular Season","S","N","Normal Game",NA,"Final","D","Postponed","DI",FALSE,"F",NA,NA,FALSE,1,37,41,".474",484,"Indianapolis Indians","/api/v1/teams/484",NA,NA,FALSE,1,34,44,".436",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/649803/content","2021-08-04T21:13:00Z","2021-08-04","Inclement Weather",NA,NA,NA,NA,NA,NA
"67",650244,"/api/v1.1/game/650244/feed/live","R","2021","2021-05-09T17:00:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-650244-2021-05-09","2021","day",9,FALSE,NA,6,6,"Regular Season","S","N","Normal Game","in Trenton, NJ","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,2,4,".333",533,"Worcester Red Sox","/api/v1/teams/533",4,TRUE,FALSE,1,4,2,".667",422,"Buffalo Bisons","/api/v1/teams/422",2842,"Trenton Thunder Ballpark","/api/v1/venues/2842","/api/v1/game/650244/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",646343,"/api/v1.1/game/646343/feed/live","R","2021","2021-05-09T17:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-646343-2021-05-09","2021","day",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",15,TRUE,FALSE,1,5,1,".833",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",10,FALSE,FALSE,1,1,5,".167",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646343/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",646963,"/api/v1.1/game/646963/feed/live","R","2021","2021-05-09T17:05:00Z","2021-05-08",FALSE,1,TRUE,"N","Y","N","44-646963-2021-05-09","2021","day",9,FALSE,NA,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,2,3,".400",1960,"St. Paul Saints","/api/v1/teams/1960",2,FALSE,FALSE,1,3,2,".600",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/646963/content",NA,NA,NA,NA,NA,NA,NA,"2021-05-09T00:05:00Z","2021-05-08"
"70",647675,"/api/v1.1/game/647675/feed/live","R","2021","2021-05-09T17:35:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-647675-2021-05-09","2021","day",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Completed Early","FR",FALSE,"F",1,FALSE,FALSE,1,1,5,".167",534,"Rochester Red Wings","/api/v1/teams/534",7,TRUE,FALSE,1,5,1,".833",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/647675/content",NA,NA,"Rain",NA,NA,NA,NA,NA,NA
"71",645166,"/api/v1.1/game/645166/feed/live","R","2021","2021-05-09T18:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-645166-2021-05-09","2021","day",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,4,".000",238,"Oklahoma City Dodgers","/api/v1/teams/238",6,TRUE,FALSE,1,4,0,"1.000",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/645166/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",650228,"/api/v1.1/game/650228/feed/live","R","2021","2021-05-09T18:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-650228-2021-05-09","2021","day",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,1,5,1,".833",431,"Gwinnett Stripers","/api/v1/teams/431",9,FALSE,FALSE,1,1,5,".167",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650228/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",649802,"/api/v1.1/game/649802/feed/live","R","2021","2021-05-09T18:08:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-649802-2021-05-09","2021","day",9,FALSE,120,5,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,2,3,".400",484,"Indianapolis Indians","/api/v1/teams/484",2,TRUE,FALSE,1,3,2,".600",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/649802/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",646930,"/api/v1.1/game/646930/feed/live","R","2021","2021-05-09T18:31:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-646930-2021-05-09","2021","day",7,FALSE,NA,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,2,4,".333",1960,"St. Paul Saints","/api/v1/teams/1960",6,TRUE,FALSE,1,4,2,".667",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/646930/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",647417,"/api/v1.1/game/647417/feed/live","R","2021","2021-05-09T19:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-647417-2021-05-09","2021","day",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,1,5,1,".833",234,"Durham Bulls","/api/v1/teams/234",7,TRUE,FALSE,1,1,5,".167",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647417/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",645684,"/api/v1.1/game/645684/feed/live","R","2021","2021-05-09T19:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-645684-2021-05-09","2021","day",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,2,2,".500",105,"Sacramento River Cats","/api/v1/teams/105",6,TRUE,FALSE,1,2,2,".500",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645684/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",647831,"/api/v1.1/game/647831/feed/live","R","2021","2021-05-09T19:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-647831-2021-05-09","2021","day",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,1,2,4,".333",568,"Norfolk Tides","/api/v1/teams/568",9,TRUE,FALSE,1,4,2,".667",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"121 Financial Ballpark","/api/v1/venues/2852","/api/v1/game/647831/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",644995,"/api/v1.1/game/644995/feed/live","R","2021","2021-05-09T19:05:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-644995-2021-05-09","2021","day",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,4,0,"1.000",2310,"Reno Aces","/api/v1/teams/2310",3,FALSE,FALSE,1,0,4,".000",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/644995/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",646018,"/api/v1.1/game/646018/feed/live","R","2021","2021-05-09T19:35:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-646018-2021-05-09","2021","day",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,3,1,".750",5434,"Sugar Land Skeeters","/api/v1/teams/5434",6,TRUE,FALSE,1,1,3,".250",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/646018/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",644656,"/api/v1.1/game/644656/feed/live","R","2021","2021-05-09T20:35:00Z","2021-05-09",FALSE,1,TRUE,"N","Y","N","44-644656-2021-05-09","2021","day",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,2,2,".500",4904,"El Paso Chihuahuas","/api/v1/teams/4904",1,FALSE,FALSE,1,2,2,".500",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644656/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",647473,"/api/v1.1/game/647473/feed/live","R","2021","2021-05-09T17:00:00Z","2021-05-09",NA,1,TRUE,"N","Y","N","44-647473-2021-05-09","2021","day",9,FALSE,NA,6,6,"Regular Season","S","N","Normal Game","Game will not be made up","Final","C","Cancelled","CR",FALSE,"F",NA,NA,FALSE,1,4,1,".800",445,"Columbus Clippers","/api/v1/teams/445",NA,NA,FALSE,1,1,4,".200",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/647473/content",NA,NA,"Rain",NA,NA,NA,NA,NA,NA
"82",646181,"/api/v1.1/game/646181/feed/live","R","2021","2021-05-09T18:05:00Z","2021-08-04",NA,1,TRUE,"N","Y","N","44-646181-2021-05-09","2021","day",7,FALSE,NA,6,6,"Regular Season","S","N","Normal Game",NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,1,45,34,".570",556,"Nashville Sounds","/api/v1/teams/556",NA,NA,FALSE,1,45,33,".577",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646181/content","2021-08-04T23:10:00Z","2021-08-04","Rain",NA,NA,NA,NA,NA,NA
"83",645200,"/api/v1.1/game/645200/feed/live","R","2021","2021-05-11T00:05:00Z","2021-05-10",FALSE,1,TRUE,"N","Y","N","44-645200-2021-05-10","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,1,4,".200",238,"Oklahoma City Dodgers","/api/v1/teams/238",6,FALSE,FALSE,1,4,1,".800",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/645200/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",644938,"/api/v1.1/game/644938/feed/live","R","2021","2021-05-11T00:35:00Z","2021-05-10",FALSE,1,TRUE,"N","Y","N","44-644938-2021-05-10","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,FALSE,FALSE,1,4,1,".800",2310,"Reno Aces","/api/v1/teams/2310",10,TRUE,FALSE,1,1,4,".200",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/644938/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",646017,"/api/v1.1/game/646017/feed/live","R","2021","2021-05-11T00:35:00Z","2021-05-10",FALSE,1,TRUE,"N","Y","N","44-646017-2021-05-10","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,4,1,".800",5434,"Sugar Land Skeeters","/api/v1/teams/5434",3,FALSE,FALSE,1,1,4,".200",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/646017/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",644654,"/api/v1.1/game/644654/feed/live","R","2021","2021-05-11T01:05:00Z","2021-05-10",FALSE,1,TRUE,"N","Y","N","44-644654-2021-05-10","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,2,3,".400",4904,"El Paso Chihuahuas","/api/v1/teams/4904",3,TRUE,FALSE,1,3,2,".600",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644654/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",645711,"/api/v1.1/game/645711/feed/live","R","2021","2021-05-11T02:05:00Z","2021-05-10",FALSE,1,TRUE,"N","Y","N","44-645711-2021-05-10","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,1,2,3,".400",105,"Sacramento River Cats","/api/v1/teams/105",9,TRUE,FALSE,1,3,2,".600",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645711/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",646084,"/api/v1.1/game/646084/feed/live","R","2021","2021-05-11T19:05:00Z","2021-05-11",FALSE,1,TRUE,"N","Y","N","44-646084-2021-05-11","2021","day",9,FALSE,NA,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,2,1,6,".143",552,"Syracuse Mets","/api/v1/teams/552",8,TRUE,FALSE,2,3,4,".429",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646084/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
